id,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
32247,30,1,18,1,3840,81,2259,410,72,2,39,7,50,3,24,6
32248,128,1,73,4,2169,67,1192,275,92,1,47,9,44,0,25,4
32249,31,0,21,1,242,10,148,28,51,0,35,3,38,0,28,4
32250,109,1,44,27,2150,116,861,542,138,5,57,38,86,3,38,19
32251,27,1,18,1,1224,20,781,51,75,0,53,1,41,0,29,2
32252,27,0,16,5,735,40,442,89,79,2,55,10,36,2,20,7
32253,295,8,183,40,5596,202,3073,914,512,27,271,110,445,10,227,77
32254,198,3,127,14,9900,266,5904,986,478,11,286,54,243,7,152,37
32255,106,4,79,6,2244,65,1270,214,216,10,117,26,308,13,196,37
32256,42,0,27,3,1864,37,1286,104,130,3,93,10,97,1,67,3
32257,295,15,155,53,3047,140,1320,663,265,12,102,61,187,4,91,31
32258,74,1,53,6,1462,44,863,182,107,3,81,8,113,3,66,18
32259,54,1,3,17,1410,58,398,499,86,2,11,35,35,0,4,17
32260,63,0,35,5,2223,37,1397,152,200,2,120,10,193,7,103,16
32261,128,8,91,6,2587,106,1627,204,265,15,180,15,57,3,35,4
32262,65,1,44,4,1281,23,697,149,65,1,32,4,40,2,29,2
32263,3,0,3,0,198,4,100,18,5,0,4,0,2,0,2,0
32264,111,2,77,7,3368,101,2224,268,138,3,94,8,152,4,106,15
32265,74,6,31,15,1449,57,606,332,86,5,27,21,113,6,46,24
32266,35,1,17,1,1112,29,535,148,54,1,18,4,36,1,13,1
32267,122,1,74,10,1193,17,706,55,111,0,60,3,113,1,64,5
32268,21,3,15,1,1996,69,1079,275,51,6,25,11,40,4,17,12
32269,22,0,14,0,1644,33,1142,70,123,2,84,2,140,3,96,2
32270,39,1,29,2,715,21,465,40,67,0,50,2,47,1,36,2
32271,394,10,228,44,11784,447,5144,2867,923,33,426,212,400,18,194,109
32272,80,1,48,6,4412,77,2630,431,166,2,88,21,147,2,80,24
32273,113,0,68,1,8339,232,5008,939,270,2,157,7,297,5,196,23
32274,92,1,61,4,391,8,229,28,42,0,28,3,35,0,21,0
32275,143,7,53,38,1856,90,861,348,118,9,27,42,71,5,21,26
32276,311,15,170,49,4829,186,2589,719,303,17,149,59,326,12,161,62
32277,17,0,6,1,561,10,334,42,37,1,22,1,42,0,21,4
32278,83,7,32,16,3137,211,1674,457,205,20,86,33,118,13,63,12
32279,34,1,19,2,3616,87,2053,404,86,1,40,8,112,2,64,8
32280,22,1,11,1,1410,29,773,139,42,2,20,1,54,1,35,0
32281,126,2,59,22,4399,123,2461,537,158,4,73,32,216,7,108,38
32282,65,0,42,0,1253,26,691,85,123,1,68,2,218,4,134,6
32283,102,4,67,11,1165,21,741,65,84,0,49,4,59,0,33,4
32284,158,9,44,57,2019,92,721,567,155,4,32,57,90,3,22,31
32285,7,0,2,0,1159,23,703,104,26,0,14,1,65,0,40,5
32286,3,0,1,0,522,6,286,32,23,0,10,0,19,0,11,0
32287,109,3,53,12,10197,418,5123,1885,120,6,42,25,102,8,38,17
32288,4,0,1,2,35,1,7,9,7,0,1,2,5,0,0,2
32289,212,2,138,6,6853,145,4220,573,331,3,216,13,348,4,225,21
32290,132,6,81,8,5770,280,3329,686,243,13,130,31,324,21,194,42
32291,4,0,4,0,269,3,145,36,32,0,10,2,17,0,8,2
32292,379,7,226,51,9174,367,4720,1726,659,22,333,127,776,26,371,167
32293,75,4,42,5,1987,72,1251,168,65,0,40,6,98,1,58,11
32294,74,0,37,2,2536,42,1598,159,75,0,41,3,72,0,43,1
32295,4,2,2,2,137,3,24,46,24,0,0,8,5,0,0,1
32296,98,7,42,17,7541,458,3289,1750,316,19,99,72,227,13,73,56
32297,102,1,72,0,3102,65,2139,176,179,2,123,1,116,1,72,3
32298,17,0,13,1,453,1,297,33,30,0,19,1,61,0,39,3
32299,189,13,88,35,5308,236,2407,992,261,18,95,66,133,3,58,22
32300,223,7,152,22,3511,98,2026,369,321,16,185,43,148,8,94,17
32301,26,0,13,2,1741,46,975,202,68,2,43,9,177,5,109,13
32302,243,13,122,62,2534,129,1027,700,376,14,157,100,285,11,134,65
32303,17,0,11,0,1454,96,738,255,35,3,17,5,81,4,55,5
32304,29,0,24,1,1815,59,1207,138,75,0,58,1,75,2,55,2
32305,23,1,13,3,1342,38,817,90,55,1,35,4,69,1,38,8
32306,21,2,18,2,1310,40,853,117,60,1,48,2,48,2,32,7
32307,30,0,16,6,773,23,341,166,41,1,22,9,66,2,41,7
32308,80,2,51,5,1001,22,572,77,108,3,49,9,119,2,60,15
32309,36,0,25,2,2062,42,1244,129,178,3,115,11,154,1,101,7
32310,119,7,48,30,2028,158,868,457,115,9,51,19,76,7,39,2
32311,80,3,49,9,2378,59,1337,284,146,3,85,23,195,4,109,29
32312,26,1,20,4,472,16,298,58,37,1,26,4,38,1,26,6
32313,125,2,85,5,2837,51,1634,267,261,3,162,14,163,1,95,9
32314,52,2,15,20,281,10,86,86,60,1,9,30,66,1,15,35
32315,140,3,95,17,5204,192,3210,625,201,9,121,24,116,5,61,13
32316,28,0,16,0,1657,27,1014,87,119,0,79,1,161,0,99,0
32317,75,6,51,11,1657,53,1019,188,144,8,83,17,157,7,97,23
32318,1,0,1,0,244,4,169,11,24,1,18,1,20,1,16,1
32319,79,2,52,1,10929,159,6962,721,79,1,50,1,91,1,59,2
32320,43,2,22,10,619,23,309,109,36,3,21,6,47,2,19,4
32321,66,3,47,6,6003,227,3953,484,263,14,171,28,136,7,91,20
32322,84,1,49,2,1336,38,771,100,142,2,87,8,165,4,97,5
32323,52,1,26,7,736,8,462,45,22,0,14,0,18,1,9,0
32324,67,5,39,7,1861,53,896,380,85,6,36,18,109,3,42,25
32325,102,2,61,14,1821,18,1023,142,36,1,23,5,23,1,13,4
32326,8,0,3,2,92,1,29,27,10,0,1,3,10,0,2,1
32327,178,7,108,13,6223,159,3452,850,138,8,80,21,60,3,43,4
32328,39,0,27,0,1279,21,760,105,98,0,66,1,198,1,124,12
32329,1,0,1,0,413,7,244,48,11,0,7,0,15,0,9,2
32330,98,1,49,4,1237,20,681,67,79,1,40,6,88,0,43,4
32331,64,1,31,2,9619,215,5475,730,369,4,215,20,194,2,99,11
32332,241,3,139,11,3633,55,2166,292,420,4,256,20,478,2,286,37
32333,16,0,6,2,667,3,361,42,36,0,18,6,46,2,25,6
32334,205,5,131,10,6872,249,4306,707,371,15,227,34,280,10,185,20
32335,17,0,6,1,1163,27,687,69,52,1,26,1,29,0,12,1
32336,150,1,99,13,2132,65,1226,246,179,3,102,20,161,2,102,9
32337,6,0,4,1,51,2,26,4,6,0,3,1,7,0,3,1
32338,108,1,68,8,1608,45,989,138,141,2,84,15,68,0,44,3
32339,89,3,31,12,3731,109,1947,638,104,2,42,22,73,2,31,20
32340,12,1,3,0,477,6,264,17,13,1,4,0,32,1,10,1
32341,173,8,110,17,4513,170,2826,481,213,9,127,22,151,7,93,9
32342,17,2,11,2,1157,29,588,113,71,2,37,9,163,4,95,11
32343,96,5,65,7,5489,135,3369,486,213,14,131,23,193,8,134,16
32344,61,3,33,7,1977,61,1023,339,152,3,71,25,336,11,177,89
32345,161,5,88,28,1871,84,973,324,248,12,113,42,274,14,130,64
32346,20,0,6,1,2702,35,1541,221,565,13,289,56,407,11,196,37
32347,222,11,87,48,8040,283,3846,1581,366,15,140,94,131,5,63,32
32348,33,0,16,4,2651,112,1575,230,106,11,69,10,25,4,16,3
32349,89,4,51,6,669,33,335,141,108,4,53,11,71,3,34,10
32350,77,2,34,16,3771,92,2067,500,196,7,93,27,191,8,106,32
32351,99,5,75,4,4653,136,3005,323,316,13,227,13,82,2,58,7
32352,50,3,35,6,1570,42,943,145,86,6,44,12,128,7,68,23
32353,123,5,51,30,10152,375,3519,3311,308,10,119,91,101,1,45,32
32354,107,2,70,8,5698,196,3473,468,403,12,259,24,317,8,210,17
32355,231,5,143,21,2971,75,1559,462,203,6,111,30,296,4,174,25
32356,3,0,2,0,45,2,20,6,6,0,2,0,5,0,2,0
32357,1,0,0,0,251,4,170,18,10,0,7,0,142,1,106,6
32358,252,2,160,13,6773,173,3979,721,531,13,332,38,281,9,159,22
32359,58,1,41,0,2703,59,1681,174,382,14,257,22,321,8,207,24
32360,109,0,64,2,3985,77,2493,250,170,3,104,4,195,6,114,13
32361,44,0,26,6,7829,429,3963,1386,104,2,71,13,70,2,31,10
32362,36,2,20,6,313,22,184,40,34,1,19,3,20,2,11,1
32363,155,8,49,44,3109,132,1022,961,240,13,47,87,70,3,13,25
32364,139,2,84,8,1803,43,1085,163,116,2,65,16,358,13,218,39
32365,11,0,8,0,1177,18,687,103,14,0,9,0,29,0,17,2
32366,99,0,52,14,3531,81,2048,389,165,8,75,46,207,11,86,57
32367,30,1,22,1,4168,74,2696,250,84,1,54,5,56,0,41,2
32368,355,15,133,93,6251,236,2461,1638,443,23,139,147,164,9,48,64
32369,83,0,50,5,9623,309,6211,791,192,4,132,10,106,4,68,11
32370,33,1,27,4,2516,59,1599,207,127,5,88,10,96,2,69,8
32371,67,0,43,4,1814,49,881,355,55,0,23,12,29,0,11,7
32372,31,0,19,3,1319,14,810,55,39,0,27,2,49,0,35,2
32373,113,2,81,3,1719,31,946,153,94,0,42,5,86,1,40,3
32374,45,1,23,5,2537,82,1618,246,73,3,41,11,73,2,42,11
32375,81,1,52,8,3683,114,2102,506,89,3,53,10,50,2,37,7
32376,13,0,9,1,707,13,444,48,40,0,23,2,48,0,27,5
32377,30,2,10,12,30,1,8,10,25,3,9,15,11,0,3,5
32378,33,2,22,3,1029,26,597,136,46,1,26,5,38,3,23,2
32379,1,0,1,0,105,0,45,3,1,0,1,0,8,0,2,0
32380,50,1,34,7,934,33,604,83,58,1,31,6,59,0,40,3
32381,48,0,30,4,8242,267,4751,873,118,3,61,16,965,29,651,82
32382,81,3,42,12,2520,57,1419,258,198,4,117,24,154,4,96,11
32383,24,1,11,4,226,8,119,31,25,3,18,1,13,0,9,0
32384,90,6,65,5,2919,160,1620,415,185,11,119,17,60,3,41,6
32385,10,1,7,1,987,19,652,60,56,1,41,3,28,1,19,1
32386,47,0,25,3,1948,45,980,321,71,1,39,12,47,2,26,9
32387,3,0,2,0,46,0,18,11,19,0,4,4,60,0,32,11
32388,31,1,23,1,912,20,599,91,62,2,40,10,100,1,67,7
32389,68,0,40,7,606,16,276,146,120,0,68,20,191,3,118,20
32390,38,3,24,2,2488,93,1588,243,73,1,43,6,45,0,29,6
32391,46,0,30,0,3732,56,2238,253,124,1,73,3,108,2,65,6
32392,28,1,16,4,2374,65,1527,196,106,5,68,7,70,2,47,6
32393,48,1,29,5,2996,80,1751,323,140,5,63,15,68,2,37,8
32394,167,7,96,18,1948,52,1098,166,147,2,80,11,69,0,31,6
32395,292,9,146,51,2102,79,881,476,323,16,108,95,106,5,43,29
32396,58,1,29,7,1874,76,952,369,73,4,36,6,192,9,112,24
32397,18,0,12,0,1050,15,658,47,54,0,34,1,76,0,40,1
32398,19,1,11,2,717,28,330,140,38,3,15,6,39,3,21,7
32399,4,0,3,1,22,2,9,6,3,0,1,0,3,0,1,0
32400,14,1,12,2,2341,40,1528,135,77,0,52,3,42,3,27,2
32401,17,0,11,2,1533,56,854,240,56,1,31,5,34,1,24,1
32402,40,4,29,2,153,6,95,10,32,1,18,1,37,3,18,2
32403,219,11,125,31,3718,161,2133,501,226,12,120,39,166,8,91,32
32404,63,0,35,5,2745,51,1732,199,88,0,51,6,68,0,46,3
32405,71,1,54,1,3785,102,2664,213,130,1,99,2,165,5,126,6
32406,12,0,7,1,982,22,653,65,65,1,41,4,95,2,55,6
32407,5,1,4,0,986,12,584,64,23,0,15,1,30,0,15,2
32408,538,29,244,105,8584,413,3853,1933,666,43,262,176,389,31,169,108
32409,17,0,11,2,3133,83,1991,272,102,1,76,8,277,6,201,21
32410,26,2,19,1,1616,38,854,166,65,1,41,1,53,1,37,5
32411,243,7,146,14,8297,179,5243,600,226,6,138,18,130,6,91,7
32412,133,10,89,11,2711,105,1687,281,107,8,66,11,107,10,68,10
32413,212,12,115,33,10299,554,5469,1555,185,14,101,37,279,14,165,23
32414,83,3,53,6,7100,152,4745,416,331,5,240,10,215,6,143,15
32415,32,2,23,3,3496,135,2029,454,148,8,86,20,224,17,143,27
32416,9,1,4,0,47,1,12,9,10,1,3,1,28,1,7,6
32417,175,2,117,9,1232,26,730,110,202,2,123,14,120,0,73,9
32418,42,0,24,3,2023,49,1184,205,178,1,95,14,94,3,46,14
32419,154,7,105,19,2733,69,1474,314,266,7,155,36,269,7,162,39
32420,100,4,68,9,2639,70,1531,246,131,1,76,20,324,22,205,38
32421,116,0,69,8,2279,57,1250,233,203,2,108,13,229,4,140,17
32422,64,4,40,13,521,13,318,70,53,5,30,14,16,0,9,1
32423,35,3,19,5,594,20,351,79,74,7,35,21,61,2,36,11
32424,63,1,35,15,2205,63,1099,358,151,8,60,43,51,2,33,7
32425,62,4,35,9,1427,64,792,184,83,2,41,11,58,1,28,8
32426,15,0,11,0,529,14,294,63,35,0,25,0,383,10,259,25
32427,2,0,0,1,1241,19,679,118,37,0,18,1,43,1,19,2
32428,38,0,23,2,306,3,160,36,35,0,22,1,28,0,18,1
32429,182,9,109,29,2287,112,1235,364,205,9,111,35,108,5,64,13
32430,3,0,1,1,739,25,464,63,52,0,35,5,55,1,33,5
32431,114,4,73,12,1185,31,683,169,36,2,19,8,5,0,2,1
32432,172,2,126,5,4036,79,2429,321,258,3,175,11,263,2,165,20
32433,279,13,110,65,2509,71,1086,412,304,12,109,64,61,0,28,4
32434,4,0,2,0,105,2,71,6,5,0,2,0,4,0,3,0
32435,63,1,27,10,1498,47,902,180,80,2,49,8,75,2,39,7
32436,126,7,54,25,3973,248,2143,630,209,14,99,40,92,2,49,10
32437,82,3,46,4,1629,47,851,253,173,6,84,23,207,7,109,31
32438,48,1,31,5,2809,82,1789,269,264,6,173,20,247,5,169,21
32439,51,1,28,2,954,13,529,54,44,0,21,2,131,1,79,7
32440,84,2,56,7,2455,68,1491,267,163,5,101,14,152,1,94,10
32441,33,1,22,4,1247,28,687,188,111,1,62,10,86,1,46,4
32442,75,0,43,1,3769,51,2330,221,236,0,151,4,207,2,122,5
32443,233,14,166,16,5217,204,3128,531,394,20,246,34,198,12,126,17
32444,83,2,54,11,1632,32,984,110,106,1,64,4,81,0,48,3
32445,158,8,104,15,2627,91,1547,299,175,7,104,22,153,2,104,11
32446,68,2,28,16,1717,76,877,293,103,4,41,20,71,2,29,15
32447,87,1,58,6,3249,90,1910,298,187,3,101,13,228,3,129,19
32448,73,8,27,21,2334,129,1198,456,132,13,35,46,63,5,22,22
32449,16,1,12,1,573,33,316,66,21,1,14,4,51,3,26,4
32450,123,8,49,36,3890,240,1644,962,137,8,33,47,161,9,47,61
32451,1,0,1,0,13,1,12,0,5,0,4,0,11,0,7,0
32452,3,0,3,0,86,1,59,4,6,0,5,0,4,0,4,0
32453,72,2,31,18,2805,145,1262,699,172,6,71,39,120,7,52,25
32454,87,5,31,25,9814,364,5217,1501,109,6,41,22,56,2,25,13
32455,154,1,98,9,3153,35,1830,184,193,2,122,14,243,1,148,10
32456,122,6,84,12,2160,56,1289,238,154,7,100,17,155,6,99,29
32457,68,0,38,16,1139,14,638,98,138,1,69,19,176,1,97,18
32458,23,2,6,12,154,9,46,57,17,2,5,11,20,2,6,11
32459,23,1,11,2,671,25,415,76,60,3,29,11,65,5,38,12
32460,29,0,15,3,1994,90,1011,307,42,3,17,8,18,0,7,3
32461,62,1,40,2,4312,74,2592,291,127,1,79,3,163,1,103,2
32462,29,3,11,5,1495,74,744,273,121,4,57,18,31,3,15,11
32463,265,10,88,73,4786,203,1578,1436,334,16,76,122,45,5,8,21
32464,13,0,3,2,1677,19,931,105,65,3,16,12,29,0,10,2
32465,24,1,16,2,74,2,46,6,23,1,14,2,22,1,12,2
32466,130,2,81,9,4124,125,2258,509,241,11,129,31,276,8,154,26
32467,114,5,54,16,1626,43,777,310,68,1,31,10,105,2,54,20
32468,31,0,17,7,221,6,109,48,37,1,16,13,80,4,43,16
32469,256,7,105,66,3038,144,1089,856,410,18,112,136,232,7,74,70
32470,238,0,139,6,4997,91,2666,475,83,0,42,2,32,0,21,0
32471,83,1,53,1,4596,137,2428,659,69,3,34,8,51,1,31,4
32472,9,1,4,1,206,7,88,36,25,1,13,3,64,1,26,6
32473,41,2,21,7,3722,161,1779,771,90,3,44,16,81,4,36,20
32474,32,0,13,3,563,10,281,67,55,1,18,6,63,1,28,4
32475,45,1,25,7,4313,134,2221,787,50,1,20,9,48,2,24,11
32476,12,0,9,1,413,9,244,43,43,3,31,5,75,2,49,6
32477,85,1,51,3,4246,58,2522,203,279,4,164,8,207,2,124,5
32478,127,2,71,14,5077,157,2922,730,169,8,97,31,338,15,209,42
32479,,,,,61,1,48,1,1,0,1,0,1,0,0,0
32480,74,1,44,3,2107,37,1263,159,184,2,122,13,181,2,122,15
32481,13,1,8,2,1735,29,1030,148,44,1,21,2,57,3,35,3
32482,60,2,38,3,1975,33,1097,164,84,1,51,6,83,1,44,5
32483,31,1,18,2,1456,29,924,97,82,2,41,1,60,2,31,1
32484,351,8,171,58,6841,226,3322,1319,399,18,119,132,248,17,81,81
32485,64,0,45,0,2925,78,1792,244,103,0,73,3,51,0,35,0
32486,151,9,93,20,8672,201,5269,787,228,11,132,28,200,11,112,27
32487,23,1,12,2,899,16,409,71,52,1,23,0,96,2,49,8
32488,98,1,54,9,2013,56,1097,235,212,1,105,20,199,3,107,18
32489,93,0,64,6,2900,35,1760,177,21,0,7,5,24,1,12,2
32490,1,1,1,0,2,1,1,1,1,1,1,0,1,1,1,0
32491,49,2,23,8,3679,140,2116,497,134,7,75,18,93,2,41,12
32492,154,0,104,2,4808,62,2856,281,269,1,166,18,251,0,141,18
32493,74,1,52,4,2327,70,1516,167,157,4,99,13,60,5,39,6
32494,12,0,8,1,159,2,92,19,6,0,3,2,72,0,48,4
32495,26,2,12,8,589,22,316,99,33,3,16,8,21,0,12,4
32496,4,0,3,0,2285,40,1515,93,59,0,43,1,33,1,23,2
32497,112,4,82,2,3676,68,2326,205,172,7,123,5,176,11,112,13
32498,19,0,12,0,698,28,415,73,27,2,20,1,318,10,226,24
32499,296,13,144,48,7070,367,2980,1735,329,17,149,52,249,13,95,83
32500,39,0,30,0,1372,21,970,28,107,2,81,0,60,1,46,1
32501,2,0,1,0,516,5,293,32,35,0,13,0,57,0,28,0
32502,9,0,5,0,370,0,202,17,24,0,12,1,63,0,33,6
32503,114,4,48,17,3624,145,1673,755,228,13,94,57,127,14,57,34
32504,285,4,201,11,4179,70,2492,376,262,2,182,8,178,5,115,14
32505,108,0,64,11,2545,66,1563,209,130,3,74,12,95,3,57,8
32506,70,0,38,3,857,23,510,77,59,2,33,5,97,4,61,10
32507,76,4,53,2,96,1,57,4,11,0,7,0,16,0,10,0
32508,30,0,13,4,1289,34,659,177,72,4,33,14,130,7,43,47
32509,27,0,18,1,858,8,532,38,58,0,31,3,102,0,58,5
32510,222,7,123,25,3820,138,2100,587,329,7,170,51,236,4,125,35
32511,14,0,9,0,2352,25,1517,100,61,1,43,2,116,3,75,3
32512,13,1,11,1,143,8,83,29,22,1,16,3,23,1,12,4
32513,419,10,203,83,12636,536,5576,3009,583,19,228,150,228,7,70,65
32514,151,3,89,14,3767,113,2108,492,278,9,158,26,231,8,134,22
32515,372,8,208,45,4686,162,1921,1126,456,20,107,181,106,5,23,51
32516,437,1,264,12,4753,65,2796,289,739,7,457,25,168,5,94,17
32517,66,3,41,5,1726,40,966,180,80,5,41,5,125,4,70,7
32518,113,5,41,21,3253,179,1022,971,212,7,49,53,149,7,39,42
32519,14,2,9,1,324,10,189,22,32,2,17,1,22,0,15,0
32520,569,45,220,161,14360,554,6776,3038,1726,160,484,681,472,31,160,175
32521,21,2,12,1,1839,50,1110,158,52,4,36,1,55,2,34,4
32522,62,3,35,4,836,28,476,100,69,4,36,5,38,1,25,1
32523,138,1,101,1,5587,174,3813,292,517,17,380,12,194,5,153,3
32524,205,9,93,41,2678,152,997,726,177,12,74,46,108,5,39,33
32525,91,4,59,7,3573,98,2133,405,240,7,153,22,189,6,123,20
32526,142,4,64,19,2395,48,1275,332,158,6,78,21,68,1,32,10
32527,69,3,28,19,2999,146,853,1117,824,37,186,361,53,5,19,19
32528,21,0,12,1,822,12,413,54,58,0,34,3,134,2,65,4
32529,94,4,69,9,6536,188,3885,790,258,8,151,34,260,6,149,29
32530,43,1,20,0,1221,14,661,91,77,0,47,3,70,1,39,3
32531,102,2,54,12,1343,38,688,201,183,4,86,34,394,5,217,36
32532,47,2,32,3,525,8,298,76,46,1,33,0,72,2,47,6
32533,93,0,74,3,1739,41,893,235,61,1,43,5,33,0,25,1
32534,98,4,58,12,3517,103,2107,365,99,5,58,8,53,2,32,4
32535,22,0,8,3,1032,27,559,118,30,0,14,3,35,1,20,4
32536,69,2,34,10,1449,26,871,111,76,2,43,8,67,0,40,5
32537,12,1,6,0,2214,78,1401,238,30,1,21,0,114,3,79,11
32538,64,0,29,2,5206,47,2445,227,80,1,34,6,136,0,61,7
32539,247,23,138,49,4266,216,2156,745,187,16,88,38,152,10,79,29
32540,139,5,64,24,2276,130,1019,532,188,11,90,32,55,0,23,5
32541,80,3,57,4,2852,90,1686,366,208,7,134,21,165,2,110,18
32542,100,6,37,26,1940,78,529,585,123,6,25,42,116,3,31,36
32543,70,1,47,5,3354,42,2120,148,200,1,115,9,121,2,72,6
32544,347,9,192,39,2798,119,1437,504,244,15,124,39,182,7,91,39
32545,86,4,54,8,2488,114,1350,378,136,8,69,16,136,5,72,18
32546,120,6,49,25,3325,105,1553,594,133,7,57,30,94,2,45,13
32547,85,5,57,5,3785,121,2064,473,177,5,105,24,334,5,225,26
32548,38,2,20,6,1211,56,591,218,127,5,55,25,102,8,49,25
32549,60,1,41,6,1918,50,1191,187,66,2,47,8,67,1,40,6
32550,180,6,67,48,2994,208,1443,594,339,22,117,87,103,6,43,21
32551,48,2,19,12,1531,58,782,271,96,3,38,29,55,2,24,16
32552,288,12,154,50,5797,231,2520,1390,212,13,69,63,141,9,48,43
32553,52,1,13,17,746,30,240,258,76,2,18,31,69,4,25,28
32554,15,1,8,0,1609,45,932,179,59,3,34,4,54,3,36,3
32555,137,2,95,2,3948,91,2388,292,141,3,98,9,358,6,248,21
32556,11,0,8,0,2316,37,1419,133,51,0,34,1,47,0,32,1
32557,125,1,85,1,4362,41,2902,154,271,1,177,5,239,5,158,9
32558,373,22,156,96,8776,426,3784,2040,730,51,256,236,246,11,91,70
32559,48,1,30,3,558,11,326,61,27,0,20,0,26,0,16,0
32560,18,0,12,3,763,26,362,116,35,1,22,4,34,0,21,3
32561,12,1,9,1,400,8,229,33,10,0,7,1,18,0,11,1
32562,91,1,56,3,1267,30,791,88,86,1,49,6,224,6,124,17
32563,140,8,85,19,1346,68,674,289,111,8,51,30,85,5,47,20
32564,47,3,26,5,3827,103,2168,406,65,3,37,6,199,8,130,17
32565,19,1,10,1,1617,32,810,102,71,2,36,1,120,3,55,8
32566,22,0,12,7,1226,23,696,135,58,0,28,15,54,0,29,12
32567,321,6,221,14,2009,40,1187,206,509,11,311,52,402,14,226,42
32568,208,5,102,44,371,11,149,113,91,5,35,28,25,2,8,9
32569,62,2,39,8,1697,40,979,194,52,3,23,12,153,6,99,17
32570,34,0,19,0,1857,16,1083,72,77,0,45,0,98,0,57,1
32571,71,0,45,4,1358,29,846,105,109,0,70,5,54,1,30,2
32572,106,0,66,6,3473,69,2057,459,164,0,105,14,123,1,81,9
32573,18,0,6,1,1201,18,662,76,49,0,21,1,185,4,109,10
32574,129,3,60,20,4476,200,2425,704,262,10,144,36,164,6,96,32
32575,,,,,496,19,349,33,6,0,4,1,7,0,5,0
32576,16,0,11,0,746,14,531,40,28,0,24,0,27,0,18,0
32577,42,0,21,4,1127,19,595,119,73,2,31,6,49,2,28,3
32578,121,2,74,2,4198,120,2267,452,225,4,130,13,202,1,114,8
32579,303,3,181,16,6004,68,3713,369,322,4,197,14,251,1,166,7
32580,154,9,72,20,2111,98,1072,321,105,5,44,18,109,2,43,20
32581,190,5,132,16,4918,136,2967,517,269,7,181,26,187,2,98,37
32582,16,0,7,2,2205,30,1275,135,50,1,22,5,110,1,53,8
32583,88,2,65,4,3015,59,2014,137,119,6,87,4,71,4,50,4
32584,59,2,38,5,3023,112,2102,202,173,5,130,8,100,2,71,5
32585,186,0,129,4,2726,17,1828,100,162,2,109,3,36,1,25,1
32586,343,18,231,24,2476,140,1485,317,409,23,263,42,520,27,337,50
32587,77,3,50,9,3452,111,1714,468,129,6,83,13,64,3,36,8
32588,221,7,130,24,6636,228,3950,765,277,11,162,38,194,4,113,23
32589,14,0,10,0,96,5,57,13,21,2,9,3,14,1,8,0
32590,196,9,102,23,8215,365,4476,1253,299,13,146,55,310,10,176,41
32591,164,0,111,1,3472,94,2205,271,206,4,135,12,199,6,120,16
32592,72,3,43,3,653,16,387,54,104,4,66,5,68,1,41,3
32593,18,1,10,0,1571,41,940,153,41,2,25,1,33,0,18,3
32594,,,,,2,0,0,0,1,0,0,0,1,0,0,0
32595,18,0,11,2,184,3,96,18,22,0,11,2,13,0,6,0
32596,231,9,123,31,5212,235,2216,1116,632,31,283,103,220,9,97,39
32597,258,4,179,10,7289,184,4500,633,549,10,348,40,423,5,257,25
32598,176,1,123,7,2089,53,1247,169,429,20,263,57,204,7,139,17
32599,193,11,105,39,1559,76,637,395,185,7,69,52,85,4,31,25
32600,32,1,22,2,2762,45,1719,139,103,2,69,2,37,0,22,1
32601,29,0,24,1,676,17,450,55,116,2,77,7,132,1,93,10
32602,229,8,124,28,4505,175,2709,505,591,19,389,57,194,4,109,21
32603,201,4,132,6,3654,68,2383,153,268,5,186,10,295,7,194,12
32604,374,6,210,26,3445,108,1871,377,316,9,169,32,329,7,171,23
32605,131,3,79,7,3154,79,1870,235,299,9,184,13,346,8,201,35
32606,68,2,45,5,6382,182,3332,1046,476,18,210,137,431,23,151,169
32607,48,4,12,21,365,31,75,144,79,7,11,39,56,4,6,27
32608,121,0,82,3,3680,49,2449,152,207,0,142,7,69,0,39,3
32609,66,1,46,9,990,27,604,134,100,1,58,18,52,1,30,6
32610,31,0,14,2,3122,78,1846,289,69,1,42,4,158,2,83,17
32611,7,0,5,0,1650,23,1030,70,20,0,10,1,21,0,10,1
32612,284,13,100,74,4969,181,1634,1400,274,16,75,82,113,5,30,44
32613,83,3,48,14,3035,155,1296,726,126,7,66,25,93,3,42,27
32614,16,0,7,1,193,0,105,5,37,0,18,1,38,0,19,3
32615,62,2,45,5,4639,192,2609,684,130,7,73,22,85,3,47,15
32616,89,4,26,22,3076,135,971,881,97,4,24,25,116,3,40,33
32617,101,7,29,37,2717,165,958,928,190,10,44,74,86,3,24,31
32618,128,1,97,8,1600,26,1014,97,174,2,125,13,66,0,39,4
32619,44,1,19,8,1822,58,796,386,78,2,31,14,107,2,44,26
32620,31,0,25,3,379,9,252,32,35,0,27,4,14,0,9,3
32621,330,13,146,95,3963,146,1481,1196,322,18,97,125,157,9,37,69
32622,97,2,69,5,2604,36,1627,146,143,2,87,9,90,1,51,7
32623,40,1,20,3,2105,61,1043,220,70,3,30,6,81,5,41,6
32624,18,1,12,0,204,4,117,12,26,1,16,1,14,1,6,3
32625,45,0,24,5,1396,44,774,124,48,0,19,2,59,1,29,2
32626,35,0,16,0,3280,118,1737,395,261,6,126,27,240,9,140,18
32627,25,0,20,0,2330,44,1336,162,107,1,63,4,103,3,68,5
